record_id,customer_id,old_plan,new_plan,change_date,change_reason,payment_status,amount_charged,payment_method
REC_01691,CUST_0917,,STANDARD,2020-08-24,NEW,PAID,13.99,CARD
REC_01692,CUST_0917,STANDARD,STANDARD,2021-03-27,REACTIVATE,PAID,13.99,PAYPAL
REC_01693,CUST_0917,STANDARD,PREMIUM,2021-11-11,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01694,CUST_0917,PREMIUM,FREE,2022-07-09,CANCEL,PAID,13.99,
REC_01695,CUST_0918,,PREMIUM,2021-02-07,NEW,PAID,17.99,CARD
REC_01696,CUST_0918,PREMIUM,PREMIUM,2021-12-03,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_01697,CUST_0919,,PREMIUM,2019-02-16,NEW,PAID,17.99,CARD
REC_01698,CUST_0920,,STANDARD,2022-05-12,,PAID,13.99,BANK_TRANSFER
REC_01699,CUST_0920,STANDARD,BASIC,2023-03-01,DOWNGRADE,PAID,7.99,PAYPAL
REC_01700,CUST_0921,,STANDARD,2024-06-15,NEW,PAID,13.99,PAYPAL
REC_01701,CUST_0922,,BASIC,2020-07-21,NEW,PAID,7.99,BANK_TRANSFER
REC_01702,CUST_0922,BASIC,STANDARD,2021-05-14,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01703,CUST_0923,,PREMIUM,2022-08-29,NEW,PAID,17.99,CARD
REC_01704,CUST_0923,PREMIUM,STANDARD,2023-02-20,DOWNGRADE,PAID,13.99,PAYPAL
REC_01705,CUST_0924,,PREMIUM,2024-02-02,NEW,PAID,17.99,CARD
REC_01706,CUST_0925,,STANDARD,2020-04-17,NEW,PAID,13.99,PAYPAL
REC_01707,CUST_0925,STANDARD,BASIC,2020-10-18,DOWNGRADE,PAID,7.99,BANK_TRANSFER
REC_01708,CUST_0925,BASIC,STANDARD,2021-05-27,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01709,CUST_0925,STANDARD,STANDARD,2021-10-09,,PAID,13.99,BANK_TRANSFER
REC_01710,CUST_0926,,PREMIUM,2024-08-09,NEW,PAID,17.99,BANK_TRANSFER
REC_01711,CUST_0927,,PREMIUM,2024-05-09,NEW,PAID,17.99,PAYPAL
REC_01712,CUST_0927,PREMIUM,PREMIUM,2024-09-20,REACTIVATE,PAID,17.99,CARD
REC_01713,CUST_0927,PREMIUM,FREE,2024-12-31,CANCEL,PAID,0.0,
REC_01714,CUST_0928,,STANDARD,2021-11-22,,PAID,7.99,CARD
REC_01715,CUST_0928,STANDARD,PREMIUM,2022-10-26,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01716,CUST_0928,PREMIUM,PREMIUM,2023-11-06,REACTIVATE,PAID,17.99,PAYPAL
REC_01717,CUST_0928,PREMIUM,STANDARD,2024-05-21,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_01718,CUST_0929,,PREMIUM,2023-07-23,NEW,PAID,17.99,CARD
REC_01719,CUST_0930,,FREE,2021-07-30,NEW,PAID,0.0,
REC_01720,CUST_0930,FREE,FREE,2022-07-25,REACTIVATE,PAID,0.0,
REC_01721,CUST_0930,FREE,BASIC,2022-10-03,UPGRADE,PAID,7.99,CARD
REC_01722,CUST_0931,,BASIC,2022-10-09,NEW,PAID,7.99,BANK_TRANSFER
REC_01723,CUST_0931,BASIC,FREE,2023-02-11,DOWNGRADE,PAID,0.0,
REC_01724,CUST_0932,,PREMIUM,2024-12-11,NEW,PAID,17.99,PAYPAL
REC_01725,CUST_0933,,PREMIUM,2019-11-09,NEW,PAID,17.99,BANK_TRANSFER
REC_01726,CUST_0934,,STANDARD,2019-01-15,NEW,PAID,13.99,CARD
REC_01727,CUST_0935,,BASIC,2022-10-31,NEW,PAID,7.99,CARD
REC_01728,CUST_0935,BASIC,BASIC,2023-10-24,REACTIVATE,PAID,7.99,PAYPAL
REC_01729,CUST_0936,,FREE,2023-02-03,NEW,PAID,0.0,
REC_01730,CUST_0936,FREE,BASIC,2023-08-08,UPGRADE,PAID,7.99,PAYPAL
REC_01731,CUST_0937,,FREE,2020-02-27,NEW,PAID,0.0,
REC_01732,CUST_0938,,STANDARD,2020-12-29,NEW,PAID,13.99,CARD
REC_01733,CUST_0939,,BASIC,2024-10-24,NEW,PAID,7.99,CARD
REC_01734,CUST_0940,,STANDARD,2020-07-20,NEW,PAID,13.99,BANK_TRANSFER
REC_01735,CUST_0940,STANDARD,PREMIUM,2020-11-06,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01736,CUST_0941,,STANDARD,2019-02-17,NEW,PAID,13.99,CARD
REC_01737,CUST_0941,STANDARD,STANDARD,2019-08-23,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_01738,CUST_0942,,BASIC,2021-08-25,NEW,PAID,7.99,PAYPAL
REC_01739,CUST_0942,BASIC,BASIC,2022-07-21,REACTIVATE,PAID,7.99,BANK_TRANSFER
REC_01740,CUST_0943,,FREE,2024-07-11,NEW,PAID,0.0,
REC_01741,CUST_0943,FREE,BASIC,2024-09-29,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01742,CUST_0943,BASIC,BASIC,2024-12-07,REACTIVATE,PAID,7.99,CARD
REC_01743,CUST_0944,,PREMIUM,2021-08-10,NEW,PAID,17.99,BANK_TRANSFER
REC_01744,CUST_0944,PREMIUM,PREMIUM,2021-11-30,REACTIVATE,PAID,17.99,CARD
REC_01745,CUST_0944,PREMIUM,PREMIUM,2022-10-21,REACTIVATE,PAID,17.99,CARD
REC_01746,CUST_0944,PREMIUM,STANDARD,2023-07-22,DOWNGRADE,PAID,13.99,CARD
REC_01747,CUST_0945,,BASIC,2022-12-31,NEW,FAILED,7.99,BANK_TRANSFER
REC_01748,CUST_0945,,BASIC,2023-01-07,NEW,PAID,7.99,BANK_TRANSFER
REC_01749,CUST_0946,,PREMIUM,2022-11-15,NEW,PAID,17.99,PAYPAL
REC_01750,CUST_0947,,FREE,2023-08-09,NEW,PAID,0.0,
REC_01751,CUST_0947,FREE,BASIC,2024-08-19,UPGRADE,PAID,7.99,PAYPAL
REC_01752,CUST_0948,,FREE,2019-11-19,NEW,PAID,0.0,
REC_01753,CUST_0948,FREE,BASIC,2020-09-29,,PAID,7.99,BANK_TRANSFER
REC_01754,CUST_0949,,PREMIUM,2019-07-07,NEW,PAID,17.99,PAYPAL
REC_01755,CUST_0949,PREMIUM,STANDARD,2020-07-11,DOWNGRADE,PAID,13.99,PAYPAL
REC_01756,CUST_0950,,STANDARD,2024-12-25,NEW,PAID,13.99,CARD
REC_01757,CUST_0951,,PREMIUM,2019-12-11,NEW,PAID,17.99,CARD
REC_01758,CUST_0952,,STANDARD,2024-05-28,NEW,PAID,13.99,PAYPAL
REC_01759,CUST_0953,,BASIC,2019-05-30,NEW,PAID,7.99,CARD
REC_01760,CUST_0954,,STANDARD,2023-08-18,NEW,FAILED,13.99,CARD
REC_01761,CUST_0954,,STANDARD,2023-08-25,NEW,PAID,13.99,CARD
REC_01762,CUST_0954,STANDARD,STANDARD,2024-05-24,REACTIVATE,PAID,13.99,PAYPAL
REC_01763,CUST_0954,STANDARD,PREMIUM,2024-12-30,UPGRADE,PAID,17.99,CARD
REC_01764,CUST_0955,,PREMIUM,2021-01-25,NEW,PAID,17.99,CARD
REC_01765,CUST_0956,,STANDARD,2023-04-13,NEW,PAID,13.99,CARD
REC_01766,CUST_0956,STANDARD,PREMIUM,2024-03-01,UPGRADE,PAID,17.99,CARD
REC_01767,CUST_0957,,STANDARD,2023-04-07,NEW,PAID,13.99,CARD
REC_01768,CUST_0957,STANDARD,PREMIUM,2023-08-05,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01769,CUST_0958,,STANDARD,2021-05-15,NEW,PAID,13.99,CARD
REC_01770,CUST_0959,,BASIC,2024-08-23,NEW,PAID,7.99,BANK_TRANSFER
REC_01771,CUST_0960,,STANDARD,2021-07-29,NEW,PAID,13.99,CARD
REC_01772,CUST_0961,,FREE,2024-12-26,NEW,PAID,0.0,
REC_01773,CUST_0962,,PREMIUM,2024-02-11,NEW,PAID,17.99,CARD
REC_01774,CUST_0963,,FREE,2022-12-31,,PAID,0.0,
REC_01775,CUST_0963,FREE,BASIC,2024-01-11,UPGRADE,PAID,7.99,PAYPAL
REC_01776,CUST_0963,BASIC,BASIC,2024-09-05,REACTIVATE,PAID,7.99,BANK_TRANSFER
REC_01777,CUST_0964,,FREE,2023-07-14,NEW,PAID,0.0,
REC_01778,CUST_0964,FREE,FREE,2023-09-29,REACTIVATE,PAID,0.0,
REC_01779,CUST_0965,,STANDARD,2024-05-16,NEW,PAID,0.0,CARD
REC_01780,CUST_0966,,BASIC,2023-05-30,NEW,PAID,7.99,BANK_TRANSFER
REC_01781,CUST_0967,,PREMIUM,2020-02-10,NEW,PAID,17.99,BANK_TRANSFER
REC_01782,CUST_0968,,FREE,2022-08-31,NEW,PAID,0.0,
REC_01783,CUST_0969,,BASIC,2020-06-07,NEW,PAID,7.99,BANK_TRANSFER
REC_01784,CUST_0969,BASIC,FREE,2021-07-06,DOWNGRADE,PAID,0.0,
REC_01785,CUST_0970,,BASIC,2023-06-17,NEW,PAID,7.99,PAYPAL
REC_01786,CUST_0970,BASIC,STANDARD,2024-01-20,UPGRADE,PAID,13.99,CARD
REC_01787,CUST_0971,,FREE,2022-11-07,NEW,PAID,0.0,
REC_01788,CUST_0972,,STANDARD,2023-11-17,NEW,PAID,13.99,BANK_TRANSFER
REC_01789,CUST_0973,,STANDARD,2020-09-14,NEW,PAID,13.99,PAYPAL
REC_01790,CUST_0974,,PREMIUM,2021-03-12,NEW,PAID,17.99,CARD
REC_01791,CUST_0975,,FREE,2019-05-06,NEW,PAID,0.0,
REC_01792,CUST_0975,FREE,BASIC,2020-02-25,UPGRADE,FAILED,7.99,PAYPAL
REC_01793,CUST_0975,FREE,BASIC,2020-03-03,UPGRADE,PAID,7.99,PAYPAL
REC_01794,CUST_0975,BASIC,STANDARD,2020-10-16,UPGRADE,PAID,13.99,CARD
REC_01795,CUST_0975,STANDARD,STANDARD,2021-04-12,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_01796,CUST_0976,,STANDARD,2020-09-03,NEW,PAID,13.99,BANK_TRANSFER
REC_01797,CUST_0977,,FREE,2020-04-15,NEW,PAID,0.0,
REC_01798,CUST_0977,FREE,FREE,2020-08-22,REACTIVATE,PAID,0.0,
REC_01799,CUST_0978,,PREMIUM,2019-05-04,NEW,PAID,17.99,BANK_TRANSFER
REC_01800,CUST_0978,PREMIUM,STANDARD,2020-05-09,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_01801,CUST_0978,STANDARD,PREMIUM,2020-09-04,UPGRADE,PAID,17.99,PAYPAL
REC_01802,CUST_0979,,FREE,2022-03-23,NEW,PAID,0.0,
REC_01803,CUST_0980,,FREE,2022-09-13,,PAID,0.0,
REC_01804,CUST_0980,FREE,FREE,2023-09-19,REACTIVATE,PAID,0.0,
REC_01805,CUST_0981,,FREE,2020-03-12,NEW,PAID,0.0,
REC_01806,CUST_0981,FREE,BASIC,2020-12-07,UPGRADE,PAID,7.99,PAYPAL
REC_01807,CUST_0981,BASIC,FREE,2021-11-21,DOWNGRADE,PAID,0.0,
REC_01808,CUST_0982,,STANDARD,2020-04-27,NEW,PAID,13.99,PAYPAL
REC_01809,CUST_0982,STANDARD,STANDARD,2021-02-28,REACTIVATE,FAILED,13.99,PAYPAL
REC_01810,CUST_0982,STANDARD,STANDARD,2021-03-07,REACTIVATE,PAID,13.99,PAYPAL
REC_01811,CUST_0983,,PREMIUM,2021-07-04,NEW,PAID,17.99,PAYPAL
REC_01812,CUST_0983,PREMIUM,STANDARD,2021-09-22,DOWNGRADE,PAID,13.99,CARD
REC_01813,CUST_0984,,STANDARD,2023-03-20,NEW,PAID,13.99,BANK_TRANSFER
REC_01814,CUST_0984,STANDARD,STANDARD,2023-08-06,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_01815,CUST_0985,,STANDARD,2022-09-06,NEW,PAID,13.99,BANK_TRANSFER
REC_01816,CUST_0986,,STANDARD,2019-02-05,NEW,PAID,13.99,CARD
REC_01817,CUST_0986,STANDARD,PREMIUM,2019-08-22,UPGRADE,FAILED,17.99,PAYPAL
REC_01818,CUST_0986,STANDARD,PREMIUM,2019-08-29,UPGRADE,PAID,17.99,PAYPAL
REC_01819,CUST_0986,PREMIUM,PREMIUM,2019-12-17,REACTIVATE,PAID,17.99,CARD
REC_01820,CUST_0987,,BASIC,2021-08-09,NEW,PAID,7.99,CARD
REC_01821,CUST_0987,BASIC,STANDARD,2022-07-09,UPGRADE,PAID,13.99,PAYPAL
REC_01822,CUST_0988,,STANDARD,2019-10-23,NEW,PAID,13.99,CARD
REC_01823,CUST_0989,,BASIC,2021-08-25,NEW,PAID,7.99,PAYPAL
REC_01824,CUST_0990,,FREE,2024-06-18,NEW,PAID,0.0,
REC_01825,CUST_0990,FREE,BASIC,2024-11-07,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01826,CUST_0991,,PREMIUM,2020-01-17,NEW,PAID,17.99,CARD
REC_01827,CUST_0991,PREMIUM,PREMIUM,2020-10-18,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_01828,CUST_0992,,FREE,2023-07-29,NEW,PAID,0.0,
REC_01829,CUST_0992,FREE,BASIC,2023-12-13,UPGRADE,PAID,7.99,CARD
REC_01830,CUST_0992,BASIC,BASIC,2024-12-09,REACTIVATE,PAID,7.99,PAYPAL
REC_01831,CUST_0993,,STANDARD,2021-01-22,NEW,PAID,13.99,CARD
REC_01832,CUST_0993,STANDARD,PREMIUM,2021-08-27,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01833,CUST_0994,,STANDARD,2021-03-04,NEW,PAID,13.99,PAYPAL
REC_01834,CUST_0994,STANDARD,PREMIUM,2021-12-31,UPGRADE,PAID,17.99,CARD
REC_01835,CUST_0994,PREMIUM,FREE,2022-04-03,CANCEL,PAID,0.0,
REC_01836,CUST_0995,,FREE,2024-02-03,NEW,PAID,0.0,
REC_01837,CUST_0996,,FREE,2023-09-04,NEW,PAID,0.0,
REC_01838,CUST_0996,FREE,BASIC,2024-02-15,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01839,CUST_0997,,PREMIUM,2020-09-19,NEW,PAID,17.99,BANK_TRANSFER
REC_01840,CUST_0998,,STANDARD,2023-06-18,NEW,PAID,13.99,BANK_TRANSFER
REC_01841,CUST_0999,,PREMIUM,2021-12-07,NEW,PAID,17.99,PAYPAL
REC_01842,CUST_1000,,FREE,2019-01-03,NEW,PAID,0.0,
REC_01843,CUST_1001,,STANDARD,2022-09-29,NEW,PAID,13.99,BANK_TRANSFER
REC_01844,CUST_1001,STANDARD,PREMIUM,2023-04-15,UPGRADE,PAID,17.99,PAYPAL
REC_01845,CUST_1001,PREMIUM,PREMIUM,2023-11-20,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_01846,CUST_1001,PREMIUM,FREE,2024-10-09,CANCEL,PAID,0.0,
REC_01847,CUST_1002,,PREMIUM,2020-01-16,NEW,PAID,17.99,BANK_TRANSFER
REC_01848,CUST_1002,PREMIUM,STANDARD,2020-04-10,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_01849,CUST_1002,STANDARD,STANDARD,2020-10-07,REACTIVATE,PAID,13.99,PAYPAL
REC_01850,CUST_1003,,STANDARD,2024-10-15,,PAID,13.99,BANK_TRANSFER
REC_01851,CUST_1004,,PREMIUM,2024-10-23,NEW,FAILED,17.99,CARD
REC_01852,CUST_1004,,PREMIUM,2024-10-30,NEW,PAID,17.99,CARD
REC_01853,CUST_1005,,FREE,2020-10-01,NEW,PAID,0.0,
REC_01854,CUST_1005,FREE,BASIC,2021-06-24,UPGRADE,PAID,7.99,PAYPAL
REC_01855,CUST_1006,,BASIC,2023-05-03,NEW,PAID,7.99,BANK_TRANSFER
REC_01856,CUST_1007,,BASIC,2024-02-07,NEW,PAID,7.99,CARD
REC_01857,CUST_1008,,PREMIUM,2024-10-14,NEW,PAID,17.99,BANK_TRANSFER
REC_01858,CUST_1009,,FREE,2019-05-04,NEW,PAID,0.0,
REC_01859,CUST_1010,,FREE,2019-02-28,NEW,PAID,0.0,
REC_01860,CUST_1010,FREE,BASIC,2020-03-18,UPGRADE,PAID,7.99,PAYPAL
REC_01861,CUST_1010,BASIC,BASIC,2020-11-28,REACTIVATE,PAID,7.99,PAYPAL
REC_01862,CUST_1011,,BASIC,2023-04-11,NEW,PAID,7.99,BANK_TRANSFER
REC_01863,CUST_1012,,BASIC,2020-11-17,NEW,PAID,7.99,PAYPAL
REC_01864,CUST_1012,BASIC,STANDARD,2021-04-24,UPGRADE,PAID,13.99,PAYPAL
REC_01865,CUST_1012,STANDARD,BASIC,2022-04-25,DOWNGRADE,PAID,7.99,PAYPAL
REC_01866,CUST_1012,BASIC,STANDARD,2022-07-12,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01867,CUST_1013,,PREMIUM,2019-01-30,NEW,PAID,17.99,PAYPAL
REC_01868,CUST_1013,PREMIUM,STANDARD,2019-06-30,DOWNGRADE,PAID,13.99,CARD
REC_01869,CUST_1013,STANDARD,PREMIUM,2020-06-28,UPGRADE,PAID,17.99,CARD
REC_01870,CUST_1014,,FREE,2020-05-30,NEW,PAID,0.0,
REC_01871,CUST_1015,,BASIC,2019-10-11,NEW,PAID,7.99,BANK_TRANSFER
REC_01872,CUST_1015,BASIC,STANDARD,2020-05-11,UPGRADE,PAID,13.99,CARD
REC_01873,CUST_1015,STANDARD,PREMIUM,2021-02-10,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01874,CUST_1016,,BASIC,2024-12-29,NEW,PAID,7.99,BANK_TRANSFER
REC_01875,CUST_1017,,STANDARD,2021-09-15,NEW,PAID,13.99,PAYPAL
REC_01876,CUST_1017,STANDARD,PREMIUM,2022-08-24,UPGRADE,PAID,17.99,PAYPAL
REC_01877,CUST_1018,,FREE,2022-07-29,NEW,PAID,0.0,
REC_01878,CUST_1018,FREE,BASIC,2023-04-22,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01879,CUST_1018,BASIC,STANDARD,2023-06-27,UPGRADE,PAID,13.99,PAYPAL
REC_01880,CUST_1019,,STANDARD,2020-10-19,NEW,PAID,13.99,BANK_TRANSFER
REC_01881,CUST_1019,STANDARD,STANDARD,2021-03-24,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_01882,CUST_1020,,BASIC,2023-04-29,NEW,PAID,7.99,BANK_TRANSFER
REC_01883,CUST_1020,BASIC,BASIC,2024-02-03,REACTIVATE,PAID,7.99,CARD
REC_01884,CUST_1021,,PREMIUM,2023-01-21,NEW,PAID,17.99,CARD
REC_01885,CUST_1021,PREMIUM,STANDARD,2023-11-28,DOWNGRADE,PAID,13.99,PAYPAL
REC_01886,CUST_1021,STANDARD,STANDARD,2024-02-26,REACTIVATE,PAID,17.99,CARD
REC_01887,CUST_1022,,STANDARD,2024-04-21,NEW,FAILED,13.99,BANK_TRANSFER
REC_01888,CUST_1022,,STANDARD,2024-04-28,NEW,PAID,13.99,BANK_TRANSFER
REC_01889,CUST_1023,,STANDARD,2024-12-03,NEW,PAID,13.99,BANK_TRANSFER
REC_01890,CUST_1024,,PREMIUM,2024-06-06,NEW,PAID,17.99,CARD
REC_01891,CUST_1025,,BASIC,2024-07-24,NEW,FAILED,7.99,PAYPAL
REC_01892,CUST_1025,,BASIC,2024-07-31,NEW,PAID,7.99,PAYPAL
REC_01893,CUST_1026,,PREMIUM,2023-04-02,NEW,PAID,17.99,PAYPAL
REC_01894,CUST_1026,PREMIUM,STANDARD,2023-10-01,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_01895,CUST_1027,,FREE,2019-07-18,NEW,PAID,0.0,
REC_01896,CUST_1027,FREE,FREE,2019-11-04,REACTIVATE,PAID,0.0,
REC_01897,CUST_1027,FREE,FREE,2020-12-04,REACTIVATE,PAID,0.0,
REC_01898,CUST_1028,,STANDARD,2022-10-15,NEW,PAID,13.99,BANK_TRANSFER
REC_01899,CUST_1028,STANDARD,PREMIUM,2022-12-27,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01900,CUST_1028,PREMIUM,STANDARD,2023-11-22,DOWNGRADE,PAID,13.99,CARD
REC_01901,CUST_1028,STANDARD,STANDARD,2024-05-27,REACTIVATE,PAID,13.99,PAYPAL
REC_01902,CUST_1029,,FREE,2021-08-22,NEW,PAID,0.0,
REC_01903,CUST_1029,FREE,BASIC,2022-02-12,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01904,CUST_1030,,BASIC,2020-12-31,NEW,PAID,7.99,CARD
REC_01905,CUST_1030,BASIC,STANDARD,2021-06-18,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01906,CUST_1031,,PREMIUM,2023-04-05,NEW,PAID,17.99,PAYPAL
REC_01907,CUST_1031,PREMIUM,STANDARD,2023-08-15,DOWNGRADE,PAID,13.99,PAYPAL
REC_01908,CUST_1032,,FREE,2021-06-22,NEW,PAID,0.0,
REC_01909,CUST_1032,FREE,BASIC,2022-02-19,UPGRADE,PAID,7.99,PAYPAL
REC_01910,CUST_1033,,FREE,2023-08-14,NEW,PAID,17.99,
REC_01911,CUST_1034,,STANDARD,2022-04-17,NEW,PAID,13.99,PAYPAL
REC_01912,CUST_1034,STANDARD,STANDARD,2023-04-23,REACTIVATE,PAID,0.0,PAYPAL
REC_01913,CUST_1034,STANDARD,STANDARD,2023-10-12,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_01914,CUST_1035,,PREMIUM,2023-09-27,NEW,PAID,17.99,PAYPAL
REC_01915,CUST_1036,,STANDARD,2022-03-27,NEW,PAID,13.99,BANK_TRANSFER
REC_01916,CUST_1037,,BASIC,2019-12-06,NEW,PAID,0.0,CARD
REC_01917,CUST_1038,,PREMIUM,2021-09-14,NEW,PAID,17.99,CARD
REC_01918,CUST_1039,,STANDARD,2022-10-27,NEW,PAID,13.99,BANK_TRANSFER
REC_01919,CUST_1040,,BASIC,2023-08-06,NEW,PAID,7.99,CARD
REC_01920,CUST_1040,BASIC,STANDARD,2023-11-05,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01921,CUST_1040,STANDARD,PREMIUM,2024-06-02,UPGRADE,PAID,17.99,PAYPAL
REC_01922,CUST_1041,,PREMIUM,2019-05-24,NEW,PAID,17.99,CARD
REC_01923,CUST_1041,PREMIUM,PREMIUM,2020-01-04,,PAID,17.99,BANK_TRANSFER
REC_01924,CUST_1042,,BASIC,2022-12-04,NEW,PAID,7.99,BANK_TRANSFER
REC_01925,CUST_1043,,FREE,2019-06-10,NEW,PAID,0.0,
REC_01926,CUST_1044,,FREE,2021-11-22,NEW,PAID,0.0,
REC_01927,CUST_1044,FREE,BASIC,2022-02-06,UPGRADE,PAID,7.99,PAYPAL
REC_01928,CUST_1045,,FREE,2021-04-30,NEW,PAID,0.0,
REC_01929,CUST_1045,FREE,FREE,2022-02-09,REACTIVATE,PAID,13.99,
REC_01930,CUST_1046,,STANDARD,2020-04-10,NEW,PAID,13.99,BANK_TRANSFER
REC_01931,CUST_1047,,STANDARD,2023-10-22,NEW,PAID,13.99,BANK_TRANSFER
REC_01932,CUST_1048,,FREE,2019-05-03,NEW,PAID,7.99,
REC_01933,CUST_1049,,FREE,2020-02-27,NEW,PAID,0.0,
REC_01934,CUST_1050,,STANDARD,2024-03-30,NEW,PAID,13.99,CARD
REC_01935,CUST_1051,,BASIC,2023-06-12,NEW,PAID,7.99,CARD
REC_01936,CUST_1051,BASIC,STANDARD,2024-03-04,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01937,CUST_1051,STANDARD,PREMIUM,2024-06-15,UPGRADE,PAID,17.99,CARD
REC_01938,CUST_1052,,BASIC,2020-03-16,NEW,PAID,7.99,PAYPAL
REC_01939,CUST_1053,,PREMIUM,2024-01-15,NEW,PAID,17.99,PAYPAL
REC_01940,CUST_1053,PREMIUM,STANDARD,2024-07-11,DOWNGRADE,FAILED,13.99,PAYPAL
REC_01941,CUST_1053,PREMIUM,STANDARD,2024-07-18,DOWNGRADE,PAID,13.99,PAYPAL
REC_01942,CUST_1054,,PREMIUM,2020-11-08,NEW,FAILED,17.99,PAYPAL
REC_01943,CUST_1054,,PREMIUM,2020-11-15,NEW,PAID,17.99,PAYPAL
REC_01944,CUST_1054,PREMIUM,PREMIUM,2021-10-01,REACTIVATE,PAID,17.99,PAYPAL
REC_01945,CUST_1055,,FREE,2022-02-05,NEW,PAID,0.0,
REC_01946,CUST_1055,FREE,FREE,2022-04-15,REACTIVATE,PAID,0.0,
REC_01947,CUST_1055,FREE,FREE,2023-01-11,REACTIVATE,PAID,0.0,
REC_01948,CUST_1056,,STANDARD,2021-05-30,NEW,PAID,13.99,BANK_TRANSFER
REC_01949,CUST_1057,,STANDARD,2023-04-26,NEW,PAID,13.99,CARD
REC_01950,CUST_1057,STANDARD,BASIC,2023-08-10,DOWNGRADE,PAID,7.99,PAYPAL
REC_01951,CUST_1058,,FREE,2021-04-15,NEW,PAID,0.0,
REC_01952,CUST_1058,FREE,BASIC,2021-08-25,,PAID,7.99,PAYPAL
REC_01953,CUST_1058,BASIC,STANDARD,2022-01-22,UPGRADE,PAID,13.99,PAYPAL
REC_01954,CUST_1058,STANDARD,PREMIUM,2022-12-20,UPGRADE,PAID,17.99,CARD
REC_01955,CUST_1059,,PREMIUM,2019-10-27,NEW,PAID,17.99,PAYPAL
REC_01956,CUST_1060,,FREE,2019-12-02,NEW,PAID,0.0,
REC_01957,CUST_1060,FREE,FREE,2020-05-15,REACTIVATE,PAID,0.0,
REC_01958,CUST_1060,FREE,BASIC,2020-09-05,UPGRADE,PAID,7.99,PAYPAL
REC_01959,CUST_1060,BASIC,STANDARD,2021-05-21,UPGRADE,PAID,13.99,PAYPAL
REC_01960,CUST_1061,,PREMIUM,2019-03-24,NEW,PAID,17.99,PAYPAL
REC_01961,CUST_1061,PREMIUM,PREMIUM,2020-01-19,REACTIVATE,PAID,17.99,CARD
REC_01962,CUST_1061,PREMIUM,STANDARD,2020-07-11,DOWNGRADE,PAID,13.99,CARD
REC_01963,CUST_1061,STANDARD,BASIC,2020-12-22,DOWNGRADE,PAID,7.99,BANK_TRANSFER
REC_01964,CUST_1062,,FREE,2023-07-26,NEW,PAID,0.0,
REC_01965,CUST_1062,FREE,BASIC,2024-04-07,UPGRADE,PAID,7.99,PAYPAL
REC_01966,CUST_1063,,FREE,2022-11-27,NEW,PAID,0.0,
REC_01967,CUST_1063,FREE,BASIC,2023-06-25,UPGRADE,PAID,7.99,PAYPAL
REC_01968,CUST_1063,BASIC,BASIC,2024-03-04,REACTIVATE,PAID,7.99,BANK_TRANSFER
REC_01969,CUST_1063,BASIC,BASIC,2024-11-03,REACTIVATE,PAID,7.99,PAYPAL
REC_01970,CUST_1064,,PREMIUM,2023-03-18,NEW,PAID,17.99,CARD
REC_01971,CUST_1064,PREMIUM,STANDARD,2023-11-01,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_01972,CUST_1065,,PREMIUM,2024-07-04,NEW,PAID,17.99,PAYPAL
REC_01973,CUST_1066,,FREE,2020-09-07,NEW,PAID,0.0,
REC_01974,CUST_1066,FREE,BASIC,2021-01-04,UPGRADE,PAID,7.99,CARD
REC_01975,CUST_1066,BASIC,STANDARD,2021-07-13,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01976,CUST_1067,,FREE,2019-05-07,NEW,PAID,0.0,
REC_01977,CUST_1068,,BASIC,2022-06-26,NEW,PAID,7.99,BANK_TRANSFER
REC_01978,CUST_1068,BASIC,STANDARD,2023-06-27,UPGRADE,PAID,13.99,BANK_TRANSFER
